Start Day,Day,Micro. #,Infect.,Pollen,# of bees,Hours Feeding,Nectar consumed,Nectar per bee,Nectar per bee per hour,Pollen consumed,Pollen corrected for evp.,Pollen per bee,Pollen per bee per hour,Corrected pollen per bee per hour
5/20/2015,43,38,I,B,3,23.91527778,2.035,0.678333333,0.028364016,0.0332,0.002966667,0.000988889,4.13497E-05,4.13497E-05
5/20/2015,44,38,I,B,3,24.00208333,2.2645,0.754833333,0.031448659,0.0431,0.012866667,0.004288889,0.000178688,0.000178688
5/20/2015,48,38,I,B,3,.,2.3192,0.773066667,.,0.0423,0.012066667,0.004022222,.,.
5/20/2015,49,38,I,B,3,23.94305556,2.0395,0.679833333,0.028393758,0.0329,0.002666667,0.000888889,3.71251E-05,3.71251E-05
5/20/2015,50,38,I,B,3,24.11388889,2.5536,0.8512,0.035299159,0.0385,0.008266667,0.002755556,0.000114273,0.000114273
5/20/2015,51,38,I,B,3,24.00069444,1.0284,0.3428,0.01428292,0.0238,-0.006433333,-0.002144444,-8.93493E-05,.
5/20/2015,55,38,I,B,3,.,0.9325,0.310833333,.,0.0291,-0.001133333,-0.000377778,.,.
5/20/2015,1,39,U,S,5,.,2.5686,0.51372,.,0.0863,0.070013333,0.014002667,.,.
5/20/2015,2,39,U,S,5,24.26458333,3.6262,0.72524,0.02988883,0.1286,0.112313333,0.022462667,0.000925739,0.000925739
5/20/2015,6,39,U,S,5,.,3.1341,0.62682,.,0.0607,0.044413333,0.008882667,.,.
5/20/2015,7,39,U,S,5,24.30902778,3.4322,0.68644,0.028238069,0.0421,0.025813333,0.005162667,0.000212377,0.000212377
5/20/2015,8,39,U,S,4,24.03472222,3.4989,0.874725,0.036394221,0.0328,0.016513333,0.004128333,0.000171765,0.000171765
5/20/2015,9,39,U,S,4,23.98680556,4.0467,1.011675,0.042176312,0.022,0.005713333,0.001428333,5.95466E-05,5.95466E-05
5/20/2015,13,39,U,S,4,.,.,.,.,0.0386,0.022313333,0.005578333,.,.
5/20/2015,14,39,U,S,4,24.34722222,3.6116,0.9029,0.037084313,0.0483,0.032013333,0.008003333,0.000328716,0.000328716
5/20/2015,15,39,U,S,4,23.99652778,3.2001,0.800025,0.033339198,0.0599,0.043613333,0.010903333,0.000454371,0.000454371
5/20/2015,16,39,U,S,4,24.02430556,3.1193,0.779825,0.032459835,0.0384,0.022113333,0.005528333,0.000230114,0.000230114
5/20/2015,21,39,U,S,4,.,2.8565,0.714125,.,0.0556,0.039313333,0.009828333,.,.
5/20/2015,22,39,U,S,4,23.96736111,3.0395,0.759875,0.031704575,0.0643,0.048013333,0.012003333,0.00050082,0.00050082
5/20/2015,23,39,U,S,4,24.02152778,2.839,0.70975,0.029546414,0.0617,0.045413333,0.011353333,0.000472632,0.000472632
5/20/2015,27,39,U,S,4,.,3.195,0.79875,.,0.0444,0.028113333,0.007028333,.,.
5/20/2015,28,39,U,S,4,24,2.7275,0.681875,0.028411458,0.057,0.040713333,0.010178333,0.000424097,0.000424097
5/20/2015,29,39,U,S,4,24.00902778,2.8529,0.713225,0.029706534,0.0493,0.033013333,0.008253333,0.00034376,0.00034376
5/20/2015,30,39,U,S,4,24.01666667,3.6785,0.919625,0.038291117,0.0729,0.056613333,0.014153333,0.000589313,0.000589313
5/20/2015,31,39,U,S,4,23.95486111,7.7074,1.92685,0.080436701,0.0531,0.036813333,0.009203333,0.000384195,0.000384195
5/20/2015,35,39,U,S,4,.,2.7305,0.682625,.,0.0395,0.023213333,0.005803333,.,.
5/20/2015,36,39,U,S,4,24.0625,2.6354,0.65885,0.027380779,0.041,0.024713333,0.006178333,0.000256762,0.000256762
5/20/2015,37,39,U,S,4,24.03402778,2.447,0.61175,0.025453495,0.0421,0.025813333,0.006453333,0.000268508,0.000268508
5/20/2015,41,39,U,S,4,.,1.9479,0.486975,.,0.0418,0.025513333,0.006378333,.,.
5/20/2015,42,39,U,S,4,24.01944444,1.5996,0.3999,0.016649011,0.0297,0.013413333,0.003353333,0.000139609,0.000139609
5/20/2015,1,40,U,B,5,.,3.1707,0.63414,.,0.0789,0.048666667,0.009733333,.,.
5/20/2015,2,40,U,B,5,23.83333333,3.2806,0.65612,0.02752951,0.1327,0.102466667,0.020493333,0.00085986,0.00085986
5/20/2015,6,40,U,B,5,.,3.74,0.748,.,0.0646,0.034366667,0.006873333,.,.
5/20/2015,7,40,U,B,5,24.33541667,3.0743,0.61486,0.025266056,0.0981,0.067866667,0.013573333,0.00055776,0.00055776
5/20/2015,8,40,U,B,5,24.04027778,3.608,0.7216,0.030016292,0.0927,0.062466667,0.012493333,0.000519683,0.000519683
5/20/2015,9,40,U,B,5,23.97569444,3.7759,0.75518,0.031497732,.,.,.,.,.
5/20/2015,13,40,U,B,5,.,3.5671,0.71342,.,.,.,.,.,.
5/20/2015,14,40,U,B,5,23.95625,4.5306,0.90612,0.03782395,0.0767,0.046466667,0.009293333,0.000387929,0.000387929
5/20/2015,15,40,U,B,5,24.00902778,4.7362,0.94724,0.039453493,0.0856,0.055366667,0.011073333,0.000461215,0.000461215
5/20/2015,16,40,U,B,5,23.95625,3.7177,0.74354,0.031037412,0.0752,0.044966667,0.008993333,0.000375407,0.000375407
5/20/2015,21,40,U,B,5,.,.,.,.,0.0781,0.047866667,0.009573333,.,.
5/20/2015,22,40,U,B,4,24.01527778,3.5573,0.889325,0.037031635,.,.,.,.,.
5/20/2015,23,40,U,B,5,23.97430556,3.6682,0.73364,0.030601095,0.1044,0.074166667,0.014833333,0.000618718,0.000618718
5/20/2015,27,40,U,B,5,.,3.166,0.6332,.,0.096,0.065766667,0.013153333,.,.
5/20/2015,28,40,U,B,5,24.04513889,.,.,.,0.0923,0.062066667,0.012413333,0.000516251,0.000516251
5/20/2015,29,40,U,B,5,23.95902778,4.1847,0.83694,0.034932135,0.0858,0.055566667,0.011113333,0.000463847,0.000463847
5/20/2015,30,40,U,B,5,23.99722222,4.0813,0.81626,0.03401477,0.1022,0.071966667,0.014393333,0.000599792,0.000599792
5/20/2015,31,40,U,B,5,24.06736111,.,.,.,0.1403,0.110066667,0.022013333,0.000914655,0.000914655
5/20/2015,35,40,U,B,5,.,3.1184,0.62368,.,0.1272,0.096966667,0.019393333,.,.
5/20/2015,36,40,U,B,5,23.95972222,3.2685,0.6537,0.027283288,0.1065,0.076266667,0.015253333,0.000636624,0.000636624
5/20/2015,37,40,U,B,5,24.41111111,3.487,0.6974,0.028568958,0.1012,0.070966667,0.014193333,0.000581429,0.000581429
5/20/2015,41,40,U,B,5,.,2.8334,0.56668,.,0.0593,0.029066667,0.005813333,.,.
5/20/2015,42,40,U,B,5,23.96388889,2.3791,0.47582,0.019855709,0.0511,0.020866667,0.004173333,0.000174151,0.000174151
7/20/2015,1,41,I,S,5,.,3.1066,0.62132,.,0.124,0.107713333,0.021542667,.,.
7/20/2015,2,41,I,S,6,23.97152778,3.2329,0.538816667,0.02247736,0.1127,0.096413333,0.016068889,0.000670332,0.000670332
7/20/2015,3,41,I,S,5,23.98680556,2.8349,0.56698,0.023637162,0.1216,0.105313333,0.021062667,0.000878094,0.000878094
7/20/2015,4,41,I,S,4,24.01041667,2.5472,0.6368,0.026521822,0.1021,0.085813333,0.021453333,0.000893501,0.000893501
7/20/2015,8,41,I,S,3,.,2.0078,0.669266667,.,0.0526,0.036313333,0.012104444,.,.
7/20/2015,9,41,I,S,3,23.89930556,2.5273,0.842433333,0.035249281,0.0365,0.020213333,0.006737778,0.000281924,0.000281924
7/20/2015,10,41,I,S,3,24.08194444,3.6991,1.233033333,0.051201569,0.0176,0.001313333,0.000437778,1.81787E-05,1.81787E-05
7/20/2015,11,41,I,S,3,24.02569444,2.1688,0.722933333,0.030090008,.,.,.,.,.
7/20/2015,16,41,I,S,3,.,2.2582,0.752733333,.,0.0459,0.029613333,0.009871111,.,.
7/20/2015,17,41,I,S,3,24.01041667,2.2806,0.7602,0.031661258,0.0485,0.032213333,0.010737778,0.000447213,0.000447213
7/20/2015,18,41,I,S,3,24.02083333,2.2664,0.755466667,0.031450477,0.0539,0.037613333,0.012537778,0.000521954,0.000521954
7/20/2015,22,41,I,S,3,.,2.372,0.790666667,.,0.0064,-0.009886667,-0.003295556,.,.
7/20/2015,23,41,I,S,3,23.98263889,2.1157,0.705233333,0.029405994,0.0548,0.038513333,0.012837778,0.000535295,0.000535295
7/20/2015,24,41,I,S,3,23.52430556,2.6122,0.870733333,0.037014199,0.0645,0.048213333,0.016071111,0.00068317,0.00068317
7/20/2015,25,41,I,S,3,24,2.3599,0.786633333,0.032776389,0.0345,0.018213333,0.006071111,0.000252963,0.000252963
7/20/2015,29,41,I,S,3,.,1.8319,0.610633333,.,0.0227,0.006413333,0.002137778,.,.
7/20/2015,30,41,I,S,3,23.68958333,1.8843,0.6281,0.026513763,0.0378,0.021513333,0.007171111,0.000302712,0.000302712
7/20/2015,31,41,I,S,3,23.98333333,1.849,0.616333333,0.025698402,0.03,0.013713333,0.004571111,0.000190595,0.000190595
7/20/2015,32,41,I,S,3,23.95763889,1.7683,0.589433333,0.024603148,0.0251,0.008813333,0.002937778,0.000122624,0.000122624
7/20/2015,36,41,I,S,3,.,1.5217,0.507233333,.,0.0247,0.008413333,0.002804444,.,.
7/20/2015,37,41,I,S,3,23.90555556,1.4515,0.483833333,0.020239368,0.018,0.001713333,0.000571111,2.38903E-05,2.38903E-05
7/20/2015,38,41,I,S,3,24.04444444,1.8692,0.623066667,0.025913124,0.0344,0.018113333,0.006037778,0.000251109,0.000251109
7/20/2015,39,41,I,S,3,23.93888889,1.5724,0.524133333,0.021894639,0.0214,0.005113333,0.001704444,7.11998E-05,7.11998E-05
7/20/2015,43,41,I,S,4,.,1.2447,0.311175,.,0.0133,-0.002986667,-0.000746667,.,.
7/20/2015,44,41,I,S,2,23.99097222,1.2298,0.6149,0.025630474,0.0165,0.000213333,0.000106667,4.44612E-06,4.44612E-06
7/20/2015,45,41,I,S,2,24.08125,2.337,1.1685,0.048523229,0.0217,0.005413333,0.002706667,0.000112397,0.000112397
7/20/2015,46,41,I,S,2,24.01180556,0.7203,0.36015,0.014998872,0.0075,-0.008786667,-0.004393333,-0.000182966,.
7/20/2015,1,42,I,B,5,.,2.7656,0.55312,.,0.1107,0.080466667,0.016093333,.,.
7/20/2015,2,42,I,B,5,23.97222222,3.0224,0.60448,0.025215852,0.0983,0.068066667,0.013613333,0.000567879,0.000567879
7/20/2015,3,42,I,B,5,23.99375,3.2286,0.64572,0.026912008,0.0622,0.031966667,0.006393333,0.000266458,0.000266458
7/20/2015,4,42,I,B,5,24.03055556,2.9583,0.59166,0.024621154,0.1403,0.110066667,0.022013333,0.000916056,0.000916056
7/20/2015,8,42,I,B,5,.,2.5276,0.50552,.,0.1389,0.108666667,0.021733333,.,.
7/20/2015,9,42,I,B,5,23.88263889,3.1713,0.63426,0.026557367,0.1047,0.074466667,0.014893333,0.000623605,0.000623605
7/20/2015,10,42,I,B,5,24.10138889,3.1151,0.62302,0.025849963,0.1719,0.141666667,0.028333333,0.001175589,0.001175589
7/20/2015,11,42,I,B,5,24.00902778,2.7371,0.54742,0.02280059,0.0771,0.046866667,0.009373333,0.000390409,0.000390409
7/20/2015,16,42,I,B,5,.,2.3631,0.47262,.,0.072,0.041766667,0.008353333,.,.
7/20/2015,17,42,I,B,5,23.99305556,2.4761,0.49522,0.020640139,0.0399,0.009666667,0.001933333,8.05789E-05,8.05789E-05
7/20/2015,18,42,I,B,4,24.02777778,2.245,0.56125,0.023358382,0.0273,-0.002933333,-0.000733333,-3.05202E-05,.
7/20/2015,22,42,I,B,3,.,1.9857,0.6619,.,0.0345,0.004266667,0.001422222,.,.
7/20/2015,23,42,I,B,3,23.98125,2.1292,0.709733333,0.029595344,0.0213,-0.008933333,-0.002977778,-0.000124171,.
7/20/2015,24,42,I,B,3,23.525,2.6422,0.880733333,0.037438186,0.0232,-0.007033333,-0.002344444,-9.96576E-05,.
7/20/2015,25,42,I,B,3,24,2.1771,0.7257,0.0302375,0.0279,-0.002333333,-0.000777778,-3.24074E-05,.
7/20/2015,29,42,I,B,3,.,1.8144,0.6048,.,0.0358,0.005566667,0.001855556,.,.
7/20/2015,30,42,I,B,2,23.66527778,1.776,0.888,0.037523329,0.0204,-0.009833333,-0.004916667,-0.000207759,.
7/20/2015,31,42,I,B,2,24.01041667,1.7068,0.8534,0.035542907,0.0203,-0.009933333,-0.004966667,-0.000206855,.
7/20/2015,32,42,I,B,2,23.90625,1.5946,0.7973,0.033351111,0.0238,-0.006433333,-0.003216667,-0.000134553,.
7/20/2015,36,42,I,B,2,.,1.5544,0.7772,.,0.0407,0.010466667,0.005233333,.,.
7/20/2015,37,42,I,B,2,23.90347222,1.7568,0.8784,0.036747799,0.0246,-0.005633333,-0.002816667,-0.000117835,.
7/20/2015,38,42,I,B,2,24.04513889,2.4463,1.22315,0.05086891,0.018,-0.012233333,-0.006116667,-0.000254383,.
7/20/2015,39,42,I,B,2,24.00416667,1.9607,0.98035,0.040840826,0.0299,-0.000333333,-0.000166667,-6.94324E-06,.
7/20/2015,43,42,I,B,2,.,1.1454,0.5727,.,0.0182,-0.012033333,-0.006016667,.,.
7/20/2015,1,43,U,S,5,.,2.3169,0.46338,.,0.0912,0.074913333,0.014982667,.,.
7/20/2015,2,43,U,S,5,24.34930556,2.8704,0.57408,0.023576853,0.0766,0.060313333,0.012062667,0.000495401,0.000495401
7/20/2015,3,43,U,S,4,23.95833333,2.7732,0.6933,0.028937739,0.1347,0.118413333,0.029603333,0.001235617,0.001235617
7/20/2015,4,43,U,S,4,24.03611111,2.6149,0.653725,0.027197619,0.1412,0.124913333,0.031228333,0.001299226,0.001299226
7/20/2015,8,43,U,S,3,.,1.9754,0.658466667,.,0.0496,0.033313333,0.011104444,.,.
7/20/2015,9,43,U,S,3,24.33680556,3.1183,1.039433333,0.042710344,0.0601,0.043813333,0.014604444,0.000600097,0.000600097
7/20/2015,10,43,U,S,3,23.59930556,2.4553,0.818433333,0.034680399,0.0392,0.022913333,0.007637778,0.000323644,0.000323644
7/20/2015,11,43,U,S,3,24.04583333,2.0275,0.675833333,0.028106047,0.0491,0.032813333,0.010937778,0.000454872,0.000454872
7/20/2015,16,43,U,S,4,.,2.1843,0.546075,.,0.0258,0.009513333,0.002378333,.,.
7/20/2015,17,43,U,S,4,24.00694444,2.0428,0.5107,0.021273011,0.03821,0.021923333,0.005480833,0.000228302,0.000228302
7/20/2015,18,43,U,S,4,24.41111111,2.6193,0.654825,0.026824875,0.0441,0.027813333,0.006953333,0.000284843,0.000284843
7/20/2015,22,43,U,S,3,.,2.1198,0.7066,.,0.0459,0.029613333,0.009871111,.,.
7/20/2015,23,43,U,S,2,23.99513889,1.5883,0.79415,0.033096287,0.053,0.036713333,0.018356667,0.000765016,0.000765016
7/20/2015,24,43,U,S,2,24.00069444,2.1595,1.07975,0.044988282,0.0268,0.010513333,0.005256667,0.000219021,0.000219021
7/20/2015,25,43,U,S,2,24.03888889,1.9721,0.98605,0.041018951,0.0369,0.020613333,0.010306667,0.00042875,0.00042875
7/20/2015,29,43,U,S,2,.,1.7145,0.85725,.,-0.0519,-0.068186667,-0.034093333,.,.
7/20/2015,30,43,U,S,2,24.02291667,2.0102,1.0051,0.041839216,0.0282,0.011913333,0.005956667,0.000247958,0.000247958
7/20/2015,31,43,U,S,2,23.97916667,1.7418,0.8709,0.036319027,0.0308,0.014513333,0.007256667,0.000302624,0.000302624
7/20/2015,32,43,U,S,2,24.00972222,1.7237,0.86185,0.035895876,-4453.5305,-4453.546787,-2226.773393,-92.74465455,.
7/20/2015,1,44,U,B,5,.,2.2398,0.44796,.,0.0803,0.050066667,0.010013333,.,.
7/20/2015,2,44,U,B,5,24.35,3.2594,0.65188,0.026771253,0.0801,0.049866667,0.009973333,0.000409582,0.000409582
7/20/2015,3,44,U,B,5,23.97986111,3.6678,0.73356,0.030590669,0.0982,0.067966667,0.013593333,0.000566865,0.000566865
7/20/2015,4,44,U,B,5,24.01736111,3.8957,0.77914,0.0324407,0.0861,0.055866667,0.011173333,0.000465219,0.000465219
7/20/2015,8,44,U,B,3,.,2.6614,0.887133333,.,0.032,0.001766667,0.000588889,.,.
7/20/2015,9,44,U,B,4,24.36319444,3.2446,0.81115,0.033294074,0.0416,0.011366667,0.002841667,0.000116638,0.000116638
7/20/2015,10,44,U,B,4,23.59583333,2.7753,0.693825,0.029404556,0.0419,0.011666667,0.002916667,0.000123609,0.000123609
7/20/2015,11,44,U,B,4,24.04791667,2.613,0.65325,0.027164515,0.0349,0.004666667,0.001166667,4.85143E-05,4.85143E-05
7/20/2015,16,44,U,B,3,.,2.2149,0.7383,.,0.0178,-0.012433333,-0.004144444,.,.
7/20/2015,17,44,U,B,3,24.00763889,1.9828,0.660933333,0.027530126,0.039,0.008766667,0.002922222,0.000121721,0.000121721
7/20/2015,18,44,U,B,3,24.40277778,2.3509,0.783633333,0.032112464,0.0705,0.040266667,0.013422222,0.000550028,0.000550028
7/20/2015,22,44,U,B,3,.,2.2713,0.7571,.,0.0586,0.028366667,0.009455556,.,.
7/20/2015,23,44,U,B,3,23.99583333,1.639,0.546333333,0.022767842,0.0379,0.007666667,0.002555556,0.0001065,0.0001065
7/20/2015,24,44,U,B,2,24.00208333,1.8885,0.94425,0.039340335,0.0395,0.009266667,0.004633333,0.000193039,0.000193039
7/20/2015,25,44,U,B,2,24.03819444,1.9163,0.95815,0.039859483,0.0396,0.009366667,0.004683333,0.000194829,0.000194829
7/20/2015,29,44,U,B,2,.,3.2354,1.6177,.,0.0366,0.006366667,0.003183333,.,.
7/20/2015,30,44,U,B,2,24.02361111,1.5722,0.7861,0.032721975,0.0217,-0.008533333,-0.004266667,-0.000177603,.
7/20/2015,31,44,U,B,2,23.97569444,1.6819,0.84095,0.035075105,0.0271,-0.003133333,-0.001566667,-6.5344E-05,.
7/20/2015,32,44,U,B,2,24.06805556,1.3199,0.65995,0.027420163,0.0279,-0.002333333,-0.001166667,-4.84737E-05,.
7/20/2015,36,44,U,B,2,.,1.0436,0.5218,.,0.0174,-0.012833333,-0.006416667,.,.
7/20/2015,37,44,U,B,2,23.97083333,1.3578,0.6789,0.028321919,0.0267,-0.003533333,-0.001766667,-7.37007E-05,.
7/20/2015,38,44,U,B,2,24.00347222,1.6602,0.8301,0.034582497,0.0305,0.000266667,0.000133333,5.55475E-06,5.55475E-06
7/20/2015,39,44,U,B,2,23.99166667,1.5733,0.78665,0.032788468,0.0242,-0.006033333,-0.003016667,-0.000125738,.
7/20/2015,43,44,U,B,2,.,1.5577,0.77885,.,0.0208,-0.009433333,-0.004716667,.,.
7/20/2015,44,44,U,B,2,23.99722222,1.6031,0.80155,0.033401783,0.0229,-0.007333333,-0.003666667,-0.000152795,.
7/20/2015,45,44,U,B,2,24.03472222,1.4541,0.72705,0.030249986,0.0241,-0.006133333,-0.003066667,-0.000127593,.
7/20/2015,46,44,U,B,2,24.06666667,1.0316,0.5158,0.021432133,0.0196,-0.010633333,-0.005316667,-0.000220914,.
7/20/2015,1,45,I,S,5,.,2.9118,0.58236,.,0.0639,0.047613333,0.009522667,.,.
7/20/2015,2,45,I,S,4,23.97083333,3.0837,0.770925,0.032160959,0.0662,0.049913333,0.012478333,0.000520563,0.000520563
7/20/2015,3,45,I,S,4,23.99791667,2.8364,0.7091,0.029548398,0.0971,0.080813333,0.020203333,0.000841879,0.000841879
7/20/2015,4,45,I,S,3,23.99652778,2.378,0.792666667,0.033032557,0.0992,0.082913333,0.027637778,0.001151741,0.001151741
7/20/2015,8,45,I,S,3,.,2.2973,0.765766667,.,0.0413,0.025013333,0.008337778,.,.
7/20/2015,9,45,I,S,3,23.88541667,2.5235,0.841166667,0.035216747,0.0356,0.019313333,0.006437778,0.000269528,0.000269528
7/20/2015,10,45,I,S,2,24.10347222,2.2198,1.1099,0.046047308,0.0481,0.031813333,0.015906667,0.000659933,0.000659933
7/20/2015,11,45,I,S,2,24.01180556,3.4422,1.7211,0.071677242,0.0217,0.005413333,0.002706667,0.000112722,0.000112722
7/20/2015,16,45,I,S,2,.,1.7931,0.89655,.,0.0456,0.029313333,0.014656667,.,.
7/20/2015,17,45,I,S,2,24.03819444,1.846,0.923,0.038397227,0.024,0.007713333,0.003856667,0.000160439,0.000160439
7/20/2015,18,45,I,S,2,24.01666667,1.924,0.962,0.040055517,0.0342,0.017913333,0.008956667,0.000372935,0.000372935
7/20/2015,22,45,I,S,2,.,2.4026,1.2013,.,0.0537,0.037413333,0.018706667,.,.
7/20/2015,23,45,I,S,2,23.97986111,4.7657,2.38285,0.099368799,0.0476,0.031313333,0.015656667,0.000652909,0.000652909
7/20/2015,24,45,I,S,2,23.52777778,1.7136,0.8568,0.036416529,0.0686,0.052313333,0.026156667,0.001111736,0.001111736
7/20/2015,25,45,I,S,2,24,1.5782,0.7891,0.032879167,0.0574,0.041113333,0.020556667,0.000856528,0.000856528
7/20/2015,29,45,I,S,2,.,2.0541,1.02705,.,0.0686,0.052313333,0.026156667,.,.
7/20/2015,30,45,I,S,2,23.62291667,1.7247,0.86235,0.036504806,0.0854,0.069113333,0.034556667,0.001462845,0.001462845
7/20/2015,31,45,I,S,2,24.04791667,1.8436,0.9218,0.038331803,0.0855,0.069213333,0.034606667,0.001439071,0.001439071
7/20/2015,32,45,I,S,2,23.99375,1.7048,0.8524,0.035525918,0.0701,0.053813333,0.026906667,0.001121403,0.001121403
7/20/2015,36,45,I,S,2,.,1.9249,0.96245,.,0.0315,0.015213333,0.007606667,.,.
7/20/2015,37,45,I,S,2,23.91388889,2.002,1.001,0.04185852,0.0318,0.015513333,0.007756667,0.000324358,0.000324358
7/20/2015,38,45,I,S,2,24.04027778,2.5836,1.2918,0.05373482,0.0441,0.027813333,0.013906667,0.000578474,0.000578474
7/20/2015,39,45,I,S,2,23.9625,2.1583,1.07915,0.04503495,0.0363,0.020013333,0.010006667,0.000417597,0.000417597
7/20/2015,43,45,I,S,2,.,1.7277,0.86385,.,0.0212,0.004913333,0.002456667,.,.
7/20/2015,44,45,I,S,2,23.97777778,1.4042,0.7021,0.029281279,0.0179,0.001613333,0.000806667,3.36423E-05,3.36423E-05
7/20/2015,45,45,I,S,2,24.05902778,1.1643,0.58215,0.024196738,0.0139,-0.002386667,-0.001193333,-4.96002E-05,.
7/20/2015,46,45,I,S,2,24.08680556,0.8083,0.40415,0.016778896,0.0016,-0.014686667,-0.007343333,-0.00030487,.
7/20/2015,1,46,I,B,5,.,3.0955,0.6191,.,0.0796,0.049366667,0.009873333,.,.
7/20/2015,2,46,I,B,5,23.98125,3.6759,0.73518,0.03065645,0.0765,0.046266667,0.009253333,0.000385857,0.000385857
7/20/2015,3,46,I,B,5,23.97777778,3.4933,0.69866,0.029137813,0.1068,0.076566667,0.015313333,0.000638647,0.000638647
7/20/2015,4,46,I,B,5,24.02777778,3.2832,0.65664,0.02732837,0.0955,0.065266667,0.013053333,0.00054326,0.00054326
7/20/2015,8,46,I,B,5,.,3.5896,0.71792,.,0.0375,0.007266667,0.001453333,.,.
7/20/2015,9,46,I,B,5,23.92291667,3.5549,0.71098,0.02971962,0.0415,0.011266667,0.002253333,9.41914E-05,9.41914E-05
7/20/2015,10,46,I,B,5,24.1,3.4151,0.68302,0.028341079,0.0369,0.006666667,0.001333333,5.5325E-05,5.5325E-05
7/20/2015,11,46,I,B,5,24.01458333,3.8962,0.77924,0.032448616,.,.,.,.,.
7/20/2015,16,46,I,B,5,.,2.7118,0.54236,.,0.0749,0.044666667,0.008933333,.,.
7/20/2015,17,46,I,B,5,24.04444444,2.9351,0.58702,0.024413956,0.069,0.038766667,0.007753333,0.000322458,0.000322458
7/20/2015,18,46,I,B,5,24.01111111,2.9281,0.58562,0.024389542,0.0586,0.028366667,0.005673333,0.00023628,0.00023628
7/20/2015,22,46,I,B,5,.,3.4281,0.68562,.,0.0682,0.037966667,0.007593333,.,.
7/20/2015,23,46,I,B,5,23.97916667,2.4694,0.49388,0.020596212,0.0429,0.012666667,0.002533333,0.000105647,0.000105647
7/20/2015,24,46,I,B,5,23.52847222,3.0712,0.61424,0.026106242,0.066,0.035766667,0.007153333,0.000304029,0.000304029
7/20/2015,25,46,I,B,5,24,4.6933,0.93866,0.039110833,0.0456,0.015366667,0.003073333,0.000128056,0.000128056
7/20/2015,29,46,I,B,5,.,2.443,0.4886,.,0.0441,0.013866667,0.002773333,.,.
7/20/2015,30,46,I,B,4,23.69444444,2.0824,0.5206,0.021971395,0.0424,0.012166667,0.003041667,0.00012837,0.00012837
7/20/2015,31,46,I,B,4,23.98055556,1.9055,0.476375,0.019865053,0.0449,0.014666667,0.003666667,0.000152902,0.000152902
7/20/2015,32,46,I,B,4,23.90347222,1.7949,0.448725,0.018772377,0.0374,0.007166667,0.001791667,7.49542E-05,7.49542E-05
7/20/2015,36,46,I,B,4,.,1.6961,0.424025,.,0.0468,0.016566667,0.004141667,.,.
7/20/2015,37,46,I,B,4,23.93611111,1.8064,0.4516,0.018866891,0.043,0.012766667,0.003191667,0.000133341,0.000133341
7/20/2015,38,46,I,B,4,24.01527778,1.8858,0.47145,0.019631253,0.0446,0.014366667,0.003591667,0.000149558,0.000149558
7/20/2015,39,46,I,B,4,23.94652778,2.021,0.50525,0.021099092,0.0444,0.014166667,0.003541667,0.000147899,0.000147899
7/20/2015,1,47,U,S,5,.,2.5756,0.51512,.,0.1015,0.085213333,0.017042667,.,.
7/20/2015,2,47,U,S,5,24.34444444,5.5342,1.10684,0.045465815,0.1157,0.099413333,0.019882667,0.000816723,0.000816723
7/20/2015,3,47,U,S,5,23.98194444,3.0264,0.60528,0.025238988,0.1186,0.102313333,0.020462667,0.000853253,0.000853253
7/20/2015,4,47,U,S,4,24.02777778,2.7088,0.6772,0.028184046,0.09,0.073713333,0.018428333,0.00076696,0.00076696
7/20/2015,8,47,U,S,4,.,2.3038,0.57595,.,0.0636,0.047313333,0.011828333,.,.
7/20/2015,9,47,U,S,3,24.35972222,2.6927,0.897566667,0.036846342,0.0675,0.051213333,0.017071111,0.000700793,0.000700793
7/20/2015,10,47,U,S,4,23.64513889,2.4649,0.616225,0.026061382,0.0469,0.030613333,0.007653333,0.000323675,0.000323675
7/20/2015,11,47,U,S,4,24.04236111,2.1784,0.5446,0.022651685,0.0339,0.017613333,0.004403333,0.000183149,0.000183149
7/20/2015,16,47,U,S,4,.,2.8598,0.71495,.,0.0342,0.017913333,0.004478333,.,.
7/20/2015,17,47,U,S,4,24.00972222,2.1768,0.5442,0.022665818,0.0378,0.021513333,0.005378333,0.000224006,0.000224006
7/20/2015,18,47,U,S,4,24.41319444,2.333,0.58325,0.023890769,0.0466,0.030313333,0.007578333,0.00031042,0.00031042
7/20/2015,22,47,U,S,4,.,3.1178,0.77945,.,0.0583,0.042013333,0.010503333,.,.
7/20/2015,23,47,U,S,4,23.99027778,2.0984,0.5246,0.021867192,0.0424,0.026113333,0.006528333,0.000272124,0.000272124
7/20/2015,24,47,U,S,4,24.00138889,2.7348,0.6837,0.028485852,0.0576,0.041313333,0.010328333,0.000430322,0.000430322
7/20/2015,25,47,U,S,4,24.03680556,3.3053,0.826325,0.034377488,0.0538,0.037513333,0.009378333,0.000390166,0.000390166
7/20/2015,29,47,U,S,4,.,2.7611,0.690275,.,0.061,0.044713333,0.011178333,.,.
7/20/2015,30,47,U,S,4,24.025,2.0743,0.518575,0.021584807,0.0488,0.032513333,0.008128333,0.000338328,0.000338328
7/20/2015,31,47,U,S,4,23.97569444,2.0091,0.502275,0.020949341,0.04,0.023713333,0.005928333,0.000247264,0.000247264
7/20/2015,32,47,U,S,4,23.975,1.9666,0.49165,0.020506778,0.0469,0.030613333,0.007653333,0.000319221,0.000319221
